route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440193,"Outbound",1,947772,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440194,"Inbound",0,947776,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440195,"Inbound",0,947795,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440196,"Outbound",1,947795,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440197,"Inbound",0,947776,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440198,"Outbound",1,947776,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440199,"Inbound",0,947795,2110105
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440200,"Inbound",0,947803,390103
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440201,"Inbound",0,947772,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440202,"Inbound",0,947772,2110105
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440203,"Inbound",0,947800,390103
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440204,"Inbound",0,947795,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440205,"Inbound",0,947795,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440206,"Outbound",1,947772,2110104
59,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440207,"Outbound",1,947799,590029
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440208,"Inbound",0,947801,390103
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440209,"Outbound",1,947795,2110104
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440210,"Inbound",0,947801,390103
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440211,"Inbound",0,947801,390103
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440212,"Outbound",1,947775,2110104
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440213,"Outbound",1,947801,390099
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440214,"Outbound",1,947795,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440215,"Inbound",0,947774,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440216,"Outbound",1,947776,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440217,"Inbound",0,947774,2110105
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440218,"Outbound",1,947801,390099
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440219,"Inbound",0,947776,2110105
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440220,"Inbound",0,947800,390103
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440221,"Outbound",1,947800,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440222,"Outbound",1,947800,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440223,"Outbound",1,947801,390099
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440224,"Inbound",0,947775,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440225,"Outbound",1,947774,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440226,"Inbound",0,947774,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440227,"Outbound",1,947776,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440228,"Outbound",1,947776,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440229,"Inbound",0,947776,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440230,"Outbound",1,947793,2110104
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440231,"Inbound",0,947800,390103
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440232,"Inbound",0,947803,390103
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440233,"Outbound",1,947772,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440234,"Outbound",1,947795,2110104
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440235,"Outbound",1,947800,390099
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440236,"Outbound",1,947774,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440237,"Outbound",1,947775,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440238,"Inbound",0,947774,2110105
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440239,"Outbound",1,947800,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440240,"Inbound",0,947800,390103
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440241,"Outbound",1,947793,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440242,"Inbound",0,947772,2110105
59,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440243,"Inbound",0,947799,590028
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440244,"Outbound",1,947774,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440245,"Inbound",0,947793,2110105
222,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440246,"Inbound",0,947806,2220036
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440247,"Inbound",0,947803,390103
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440248,"Inbound",0,947803,390103
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440249,"Outbound",1,947809,2210072
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440250,"Inbound",0,947808,2210073
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440251,"Outbound",1,947804,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440252,"Outbound",1,947804,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440253,"Outbound",1,947804,390099
59,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440254,"Outbound",1,947797,590029
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440255,"Outbound",1,947803,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440256,"Outbound",1,947804,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440257,"Outbound",1,947803,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440258,"Inbound",0,947804,390103
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440259,"Inbound",0,947776,130094
59,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440260,"Inbound",0,947799,590028
59,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440261,"Inbound",0,947797,590028
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440262,"Inbound",0,947805,390103
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440263,"Outbound",1,947776,2110104
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440264,"Inbound",0,947804,390103
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440265,"Inbound",0,947804,390103
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440266,"Outbound",1,947805,390099
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440267,"Outbound",1,947775,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440268,"Inbound",0,947776,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440269,"Inbound",0,947775,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440270,"Inbound",0,947772,2110105
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440271,"Inbound",0,947804,390103
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440272,"Outbound",1,947804,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440273,"Inbound",0,947805,390103
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440274,"Outbound",1,947774,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440275,"Outbound",1,947772,2110104
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440276,"Outbound",1,947804,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440277,"Outbound",1,947805,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440278,"Outbound",1,947805,390099
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440279,"Inbound",0,947772,2110105
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440280,"Outbound",1,947805,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440281,"Inbound",0,947805,390103
222,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440282,"Outbound",1,947808,2220035
222,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440283,"Inbound",0,947808,2220036
222,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440284,"Outbound",1,947806,2220035
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440285,"Inbound",0,947803,390103
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440286,"Inbound",0,947804,390103
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440287,"Inbound",0,947804,390103
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440288,"Outbound",1,947807,2210072
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440289,"Outbound",1,947809,2210072
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440290,"Outbound",1,947808,2210072
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440291,"Inbound",0,947806,2210073
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440292,"Inbound",0,947807,2210073
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440293,"Inbound",0,947809,2210073
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440294,"Outbound",1,947776,130093
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440295,"Outbound",1,947804,390099
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440296,"Inbound",0,947774,130094
59,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440297,"Outbound",1,947797,590029
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440298,"Outbound",1,947775,2110104
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440299,"Outbound",1,947774,130093
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440300,"Outbound",1,947772,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440301,"Inbound",0,947775,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440302,"Inbound",0,947772,2110105
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440303,"Inbound",0,947776,130094
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440304,"Outbound",1,947773,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440305,"Outbound",1,947773,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440306,"Outbound",1,947773,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440307,"Outbound",1,947785,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440308,"Outbound",1,947785,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440309,"Outbound",1,947785,600166
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440310,"Outbound",1,947785,600166
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440311,"Outbound",1,947785,600166
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440312,"Outbound",1,947785,600166
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440313,"Outbound",1,947785,600166
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440314,"Outbound",1,947794,600166
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440315,"Outbound",1,947794,600166
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440316,"Outbound",1,947794,600166
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440317,"Outbound",1,947794,600166
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440318,"Inbound",0,947773,600161
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440319,"Inbound",0,947773,600161
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440320,"Inbound",0,947773,600161
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440321,"Inbound",0,947785,600161
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440322,"Inbound",0,947785,600161
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440323,"Inbound",0,947785,600160
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440324,"Inbound",0,947785,600160
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440325,"Inbound",0,947785,600160
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440326,"Inbound",0,947785,600160
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440327,"Inbound",0,947785,600160
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440328,"Inbound",0,947794,600160
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440329,"Inbound",0,947794,600160
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440330,"Inbound",0,947794,600160
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440331,"Inbound",0,947794,600160
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440332,"Inbound",0,947803,390103
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440333,"Inbound",0,947804,390103
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440334,"Outbound",1,947808,2210072
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440335,"Outbound",1,947806,2210072
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440336,"Inbound",0,947806,2210073
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440337,"Inbound",0,947808,2210073
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440338,"Outbound",1,947772,2110104
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440339,"Inbound",0,947774,130094
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440340,"Inbound",0,947774,130094
59,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440341,"Outbound",1,947797,590029
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440342,"Inbound",0,947772,2110105
59,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440343,"Outbound",1,947797,590029
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440344,"Outbound",1,947803,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440345,"Outbound",1,947804,390099
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440346,"Outbound",1,947803,390099
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440347,"Outbound",1,947774,130093
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440348,"Inbound",0,947775,130094
39,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440349,"Outbound",1,947804,390099
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440350,"Outbound",1,947775,2110104
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440351,"Inbound",0,947776,130094
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440352,"Inbound",0,947775,2110105
59,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440353,"Inbound",0,947797,590028
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440354,"Outbound",1,947772,2110104
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440355,"Outbound",1,947774,130093
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440356,"Inbound",0,947774,130094
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440357,"Outbound",1,947775,2110104
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440358,"Outbound",1,947772,130093
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440359,"Inbound",0,947776,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440360,"Inbound",0,947772,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440361,"Inbound",0,947772,2110105
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440362,"Inbound",0,947772,130094
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440363,"Outbound",1,947775,2110104
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440364,"Outbound",1,947776,130093
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440365,"Outbound",1,947772,2110104
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440366,"Outbound",1,947776,130093
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440367,"Outbound",1,947776,2110104
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440368,"Inbound",0,947775,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440369,"Inbound",0,947775,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440370,"Inbound",0,947776,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440371,"Inbound",0,947775,2110105
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440372,"Outbound",1,947776,2110104
59,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440373,"Inbound",0,947797,590028
13,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440374,"Outbound",1,947774,130093
211,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440375,"Outbound",1,947775,2110104
59,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440376,"Inbound",0,947797,590028
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440377,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440378,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440379,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440380,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440381,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440382,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440383,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440384,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440385,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440386,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440387,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440388,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440389,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440390,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440391,"Outbound",1,947778,580051
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440392,"Outbound",1,947806,2210072
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440393,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440394,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440395,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440396,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440397,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440398,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440399,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440400,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440401,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440402,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440403,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440404,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440405,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440406,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440407,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440408,"Outbound",1,947778,580051
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440409,"Outbound",1,947778,580051
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440410,"Inbound",0,947806,2210073
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440411,"Outbound",1,947806,2210072
221,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440412,"Inbound",0,947806,2210073
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440413,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440414,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440415,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440416,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440417,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440418,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440419,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440420,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440421,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440422,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440423,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440424,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440425,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440426,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440427,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440428,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440429,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440430,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440431,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440432,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440433,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440434,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440435,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440436,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440437,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440438,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440439,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440440,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440441,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440442,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440443,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440444,"Inbound",0,947778,580050
58,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440445,"Inbound",0,947778,580050
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440446,"Outbound",1,947802,430049
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440447,"Outbound",1,947802,430049
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440448,"Outbound",1,947802,430049
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440449,"Outbound",1,947802,430049
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440450,"Outbound",1,947802,430049
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440451,"Outbound",1,947802,430049
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440452,"Outbound",1,947802,430049
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440453,"Outbound",1,947802,430049
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440454,"Outbound",1,947802,430049
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440455,"Outbound",1,947802,430049
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440456,"Outbound",1,947802,430049
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440457,"Outbound",1,947802,430049
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440458,"Outbound",1,947802,430049
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440459,"Inbound",0,947802,430051
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440460,"Inbound",0,947802,430051
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440461,"Inbound",0,947802,430051
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440462,"Inbound",0,947802,430051
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440463,"Inbound",0,947802,430051
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440464,"Inbound",0,947802,430051
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440465,"Inbound",0,947802,430051
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440466,"Inbound",0,947802,430051
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440467,"Inbound",0,947802,430051
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440468,"Inbound",0,947802,430051
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440469,"Inbound",0,947802,430051
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440470,"Inbound",0,947802,430051
43,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440471,"Inbound",0,947802,430051
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440472,"Outbound",1,947773,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440473,"Outbound",1,947892,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440474,"Outbound",1,947773,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440475,"Outbound",1,947892,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440476,"Outbound",1,947773,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440477,"Outbound",1,947796,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440478,"Outbound",1,947796,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440479,"Outbound",1,947796,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440480,"Outbound",1,947796,600165
60,CCS-TRY-Saturday-0-BUS-26-06-0000010-,5440481,"Outbound",1,947796,600165
