year,agency_code,asm_option,k2_feeder,subgroup,aaa_score,aaa_score_masking,awa_score,awa_score_masking,cgrs_score,cgrs_score_masking,elp_score,elp_score_masking,mcr_score,mcr_score_masking,scgs_score,scgs_score_masking,bi_score,bi_score_masking,ach_score,eg_status,eg_score,spg_score,spg_score_masking,spg_grade,spg_grade_masking,mags_score,mags_score_masking,ma_eg_status,ma_eg_score,ma_spg_score,ma_spg_grade,rdgs_score,rdgs_score_masking,rd_eg_status,rd_eg_score,rd_spg_score,rd_spg_grade,agency_level,designation_Type,name,category_code,lea_code,county,street_addr,street_addr2,city,state,zip,phone,grade_span,school_type,calendar_type,url,super_name,title_i,residing_district,esea,stem,purple_star
2025,360550,N,N,EDS,47.3,,,,,,,,,,,,,,47.3,Met,81.7,54,,D,,,,,,,,,,,,,,SCH,P,Gaston County Schools Virtual Academy,A,360LEA,Gaston,2500 Sedgefield Drive,,Gastonia,NC,28052,704-836-9125,0K:12,Regular School,Traditional,https://www.gaston.k12.nc.us/virtualacademy,Dr Sharon Potts,,,,,
2025,360550,N,N,WH7,53.8,,,,,,,,,,63.6,,,,55.6,Met,73.7,59,,C,,,,,,,,,,,,,,SCH,P,Gaston County Schools Virtual Academy,A,360LEA,Gaston,2500 Sedgefield Drive,,Gastonia,NC,28052,704-836-9125,0K:12,Regular School,Traditional,https://www.gaston.k12.nc.us/virtualacademy,Dr Sharon Potts,,,,,
2025,36B000,N,N,ALL,62.5,,48.3,,95,1,36.5,,95,1,60.5,,70.1,,64.8,NotMet,68.9,66,,C,,64.1,,Met,83.9,68,C,57.1,,NotMet,63.5,58,C,SCH,C,Piedmont Community Charter School,A,CH,Gaston,2596 Robinwood Road,,Gastonia,NC,28054,704-853-2428,0K:12,Regular School,Traditional,http://www.pccharter.org,Mrs Jennifer Holt Killen,Y,360LEA,,,
2025,36B000,N,N,BL7,51.3,,,,,,,,,,47,,,,50.7,Met,70.7,55,,C,,,,,,,,,,,,,,SCH,C,Piedmont Community Charter School,A,CH,Gaston,2596 Robinwood Road,,Gastonia,NC,28054,704-853-2428,0K:12,Regular School,Traditional,http://www.pccharter.org,Mrs Jennifer Holt Killen,Y,360LEA,,,
2025,36B000,N,N,EDS,51.4,,36.2,,95,1,26.7,,95,1,47.1,,62.3,,53.9,NotMet,69,57,,C,,,,,,,,,,,,,,SCH,C,Piedmont Community Charter School,A,CH,Gaston,2596 Robinwood Road,,Gastonia,NC,28054,704-853-2428,0K:12,Regular School,Traditional,http://www.pccharter.org,Mrs Jennifer Holt Killen,Y,360LEA,,,
2025,36B000,N,N,ELS,44,,,,,,36.5,,,,35.5,,,,41.3,Met,76.2,48,,D,,,,,,,,,,,,,,SCH,C,Piedmont Community Charter School,A,CH,Gaston,2596 Robinwood Road,,Gastonia,NC,28054,704-853-2428,0K:12,Regular School,Traditional,http://www.pccharter.org,Mrs Jennifer Holt Killen,Y,360LEA,,,
2025,36B000,N,N,HI7,57.4,,,,,,34.8,,,,54.1,,64.9,,55.2,NotMet,69.2,58,,C,,,,,,,,,,,,,,SCH,C,Piedmont Community Charter School,A,CH,Gaston,2596 Robinwood Road,,Gastonia,NC,28054,704-853-2428,0K:12,Regular School,Traditional,http://www.pccharter.org,Mrs Jennifer Holt Killen,Y,360LEA,,,
2025,36B000,N,N,MU7,63.6,,,,,,,,,,,,,,63.6,Met,74.7,66,,C,,,,,,,,,,,,,,SCH,C,Piedmont Community Charter School,A,CH,Gaston,2596 Robinwood Road,,Gastonia,NC,28054,704-853-2428,0K:12,Regular School,Traditional,http://www.pccharter.org,Mrs Jennifer Holt Killen,Y,360LEA,,,
2025,36B000,N,N,SWD,18.7,,,,,,,,,,,,,,18.7,Met,80.4,31,,F,,,,,,,,,,,,,,SCH,C,Piedmont Community Charter School,A,CH,Gaston,2596 Robinwood Road,,Gastonia,NC,28054,704-853-2428,0K:12,Regular School,Traditional,http://www.pccharter.org,Mrs Jennifer Holt Killen,Y,360LEA,,,
2025,36B000,N,N,WH7,69.2,,53.7,,95,1,,,95,1,68.5,,75.3,,71.9,Met,77.4,73,,B,,,,,,,,,,,,,,SCH,C,Piedmont Community Charter School,A,CH,Gaston,2596 Robinwood Road,,Gastonia,NC,28054,704-853-2428,0K:12,Regular School,Traditional,http://www.pccharter.org,Mrs Jennifer Holt Killen,Y,360LEA,,,
2025,36C000,N,N,ALL,74.1,,45.2,,95,1,,,95,1,75,,46.9,,74,Met,82.4,76,,B,,78,,Met,84.7,79,B,71.6,,Met,84.9,74,B,SCH,C,Mountain Island Charter School Inc,A,CH,Gaston,13440 Lucia Riverbend Highway,,Mt. Holly,NC,28120,704-827-8840,0K:12,Regular School,Traditional,http://www.micharter.org,Mr Ronald Byrum,Y,360LEA,,,
2025,36C000,N,N,BL7,62.2,,19.5,,95,1,,,95,1,62.8,,24.4,,62.1,Met,79,65,,C,,,,,,,,,,,,,,SCH,C,Mountain Island Charter School Inc,A,CH,Gaston,13440 Lucia Riverbend Highway,,Mt. Holly,NC,28120,704-827-8840,0K:12,Regular School,Traditional,http://www.micharter.org,Mr Ronald Byrum,Y,360LEA,,,
2025,36C000,N,N,EDS,59.5,,,,95,1,,,93.3,,64.3,,26.8,,61.2,Met,82,65,,C,,,,,,,,,,,,,,SCH,C,Mountain Island Charter School Inc,A,CH,Gaston,13440 Lucia Riverbend Highway,,Mt. Holly,NC,28120,704-827-8840,0K:12,Regular School,Traditional,http://www.micharter.org,Mr Ronald Byrum,Y,360LEA,,,
2025,36C000,N,N,HI7,71,,,,,,,,,,,,,,71,Met,84.3,74,,B,,,,,,,,,,,,,,SCH,C,Mountain Island Charter School Inc,A,CH,Gaston,13440 Lucia Riverbend Highway,,Mt. Holly,NC,28120,704-827-8840,0K:12,Regular School,Traditional,http://www.micharter.org,Mr Ronald Byrum,Y,360LEA,,,
2025,36C000,N,N,MU7,72.4,,,,,,,,,,,,,,72.4,Met,80.8,74,,B,,,,,,,,,,,,,,SCH,C,Mountain Island Charter School Inc,A,CH,Gaston,13440 Lucia Riverbend Highway,,Mt. Holly,NC,28120,704-827-8840,0K:12,Regular School,Traditional,http://www.micharter.org,Mr Ronald Byrum,Y,360LEA,,,
2025,36C000,N,N,SWD,22.4,,,,,,,,,,,,,,22.4,Met,81.3,34,,F,,,,,,,,,,,,,,SCH,C,Mountain Island Charter School Inc,A,CH,Gaston,13440 Lucia Riverbend Highway,,Mt. Holly,NC,28120,704-827-8840,0K:12,Regular School,Traditional,http://www.micharter.org,Mr Ronald Byrum,Y,360LEA,,,
2025,36C000,N,N,WH7,80.4,,66.1,,95,1,,,95,1,82.8,,59.7,,80.6,Met,82.1,81,,B,,,,,,,,,,,,,,SCH,C,Mountain Island Charter School Inc,A,CH,Gaston,13440 Lucia Riverbend Highway,,Mt. Holly,NC,28120,704-827-8840,0K:12,Regular School,Traditional,http://www.micharter.org,Mr Ronald Byrum,Y,360LEA,,,
2025,36G000,N,N,ALL,55.2,,,,,,,,,,62.4,,,,56,Met,75.2,60,,C,,58.6,,Met,75.5,62,C,53.7,,Met,77.7,59,C,SCH,C,Community Charter School,A,CH,Gaston,185 Mariposa Road,,Stanley,NC,28164,704-931-4418,0K:10,Regular School,Traditional,www.cpcsnc.org,Dr Jim Montague,Y,360LEA,,,
2025,36G000,N,N,EDS,48.8,,,,,,,,,,62.7,,,,50.4,Met,71.5,55,,C,,,,,,,,,,,,,,SCH,C,Community Charter School,A,CH,Gaston,185 Mariposa Road,,Stanley,NC,28164,704-931-4418,0K:10,Regular School,Traditional,www.cpcsnc.org,Dr Jim Montague,Y,360LEA,,,
2025,36G000,N,N,MU7,52.5,,,,,,,,,,,,,,52.5,,,53,,D,,,,,,,,,,,,,,SCH,C,Community Charter School,A,CH,Gaston,185 Mariposa Road,,Stanley,NC,28164,704-931-4418,0K:10,Regular School,Traditional,www.cpcsnc.org,Dr Jim Montague,Y,360LEA,,,
2025,36G000,N,N,SWD,23.5,,,,,,,,,,,,,,23.5,NotMet,68.2,32,,F,,,,,,,,,,,,,,SCH,C,Community Charter School,A,CH,Gaston,185 Mariposa Road,,Stanley,NC,28164,704-931-4418,0K:10,Regular School,Traditional,www.cpcsnc.org,Dr Jim Montague,Y,360LEA,,,
2025,36G000,N,N,WH7,54.8,,,,,,,,,,62.7,,,,55.7,Met,75.3,60,,C,,,,,,,,,,,,,,SCH,C,Community Charter School,A,CH,Gaston,185 Mariposa Road,,Stanley,NC,28164,704-931-4418,0K:10,Regular School,Traditional,www.cpcsnc.org,Dr Jim Montague,Y,360LEA,,,
2025,370304,N,N,ALL,49.2,,,,,,,,,,55.3,,,,50.2,Met,83.3,57,,C,,52.9,,Met,81.5,59,C,45.4,,Met,82.5,53,D,SCH,P,Buckland Elementary,E,370LEA,Gates,448 NC 37 North,,Gates,NC,27937,252-357-1611,0K:05,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/26,Krystle Williams,Y,,,,
2025,370304,N,N,EDS,39.8,,,,,,,,,,,,,,39.8,Met,77.9,47,,D,,,,,,,,,,,,,,SCH,P,Buckland Elementary,E,370LEA,Gates,448 NC 37 North,,Gates,NC,27937,252-357-1611,0K:05,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/26,Krystle Williams,Y,,,,
2025,370304,N,N,WH7,56.1,,,,,,,,,,63.6,,,,57.4,Met,82.5,62,,C,,,,,,,,,,,,,,SCH,P,Buckland Elementary,E,370LEA,Gates,448 NC 37 North,,Gates,NC,27937,252-357-1611,0K:05,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/26,Krystle Williams,Y,,,,
2025,370308,N,N,ALL,50.1,,,,,,,,,,48.9,,,,49.9,Met,80,56,,C,,55.7,,Exceeded,92.7,63,C,44.4,,NotMet,67.6,49,D,SCH,P,Central Middle School,M,370LEA,Gates,362 US Hwy 158 W,,Gatesville,NC,27938,252-357-470,06:08,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/260,Ms Rosalind Rosa,,,,,
2025,370308,N,N,BL7,38.8,,,,,,,,,,,,,,38.8,Exceeded,86,48,,D,,,,,,,,,,,,,,SCH,P,Central Middle School,M,370LEA,Gates,362 US Hwy 158 W,,Gatesville,NC,27938,252-357-470,06:08,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/260,Ms Rosalind Rosa,,,,,
2025,370308,N,N,EDS,38.3,,,,,,,,,,30.4,,,,37.3,Met,80.7,46,,D,,,,,,,,,,,,,,SCH,P,Central Middle School,M,370LEA,Gates,362 US Hwy 158 W,,Gatesville,NC,27938,252-357-470,06:08,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/260,Ms Rosalind Rosa,,,,,
2025,370308,N,N,SWD,20.2,,,,,,,,,,,,,,20.2,Met,83.2,33,,F,,,,,,,,,,,,,,SCH,P,Central Middle School,M,370LEA,Gates,362 US Hwy 158 W,,Gatesville,NC,27938,252-357-470,06:08,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/260,Ms Rosalind Rosa,,,,,
2025,370308,N,N,WH7,57.4,,,,,,,,,,60.3,,,,57.8,Met,73.8,61,,C,,,,,,,,,,,,,,SCH,P,Central Middle School,M,370LEA,Gates,362 US Hwy 158 W,,Gatesville,NC,27938,252-357-470,06:08,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/260,Ms Rosalind Rosa,,,,,
2025,370312,N,N,ALL,46.6,,48.4,,83.7,,,,92.7,,,,35.1,,60.5,Met,72,63,,C,,,,,,,,,,,,,,SCH,P,Gates County Senior High,H,370LEA,Gates,088 Hwy 158 West,,Gatesville,NC,27938,252-357-720,09:12,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/326,Mr Jonathan Hayes,,,,,
2025,370312,N,N,BL7,35.1,,24.2,,92.1,,,,91.7,,,,29.7,,51.8,Met,77.7,57,,C,,,,,,,,,,,,,,SCH,P,Gates County Senior High,H,370LEA,Gates,088 Hwy 158 West,,Gatesville,NC,27938,252-357-720,09:12,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/326,Mr Jonathan Hayes,,,,,
2025,370312,N,N,EDS,33,,33.3,,80.4,,,,87.8,,,,28.8,,49.5,Met,71.2,54,,D,,,,,,,,,,,,,,SCH,P,Gates County Senior High,H,370LEA,Gates,088 Hwy 158 West,,Gatesville,NC,27938,252-357-720,09:12,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/326,Mr Jonathan Hayes,,,,,
2025,370312,N,N,WH7,52.2,,59.6,,82.9,,,,93.9,,,,37.3,,65.2,Met,71.6,66,,C,,,,,,,,,,,,,,SCH,P,Gates County Senior High,H,370LEA,Gates,088 Hwy 158 West,,Gatesville,NC,27938,252-357-720,09:12,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/326,Mr Jonathan Hayes,,,,,
2025,370316,N,N,ALL,47,,,,,,,,,,,,,,47,NotMet,57.6,49,,D,,62.4,,NotMet,57.5,61,C,31.7,,Met,70.1,39,F,SCH,P,Gatesville Elementary,E,370LEA,Gates,709 North Main Street,,Gatesville,NC,27938,252-357-613,PK:05,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/110,Mrs Kristal Brooks,Y,,,,
2025,370316,N,N,EDS,39.8,,,,,,,,,,,,,,39.8,NotMet,59.1,44,,D,,,,,,,,,,,,,,SCH,P,Gatesville Elementary,E,370LEA,Gates,709 North Main Street,,Gatesville,NC,27938,252-357-613,PK:05,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/110,Mrs Kristal Brooks,Y,,,,
2025,370316,N,N,WH7,50,,,,,,,,,,,,,,50,NotMet,67.5,54,,D,,,,,,,,,,,,,,SCH,P,Gatesville Elementary,E,370LEA,Gates,709 North Main Street,,Gatesville,NC,27938,252-357-613,PK:05,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/110,Mrs Kristal Brooks,Y,,,,
2025,370324,N,N,ALL,57.7,,,,,,,,,,,,,,57.7,Met,76,61,,C,,64.3,,Met,80.4,68,C,51.2,,Met,73.7,56,C,SCH,P,T S Cooper Elementary,E,370LEA,Gates,237 NC 32 South,,Sunbury,NC,27979,252-465-4091,0K:05,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/188,Lovie Roscoe,Y,,,,
2025,370324,N,N,EDS,41,,,,,,,,,,,,,,41,Met,72.6,47,,D,,,,,,,,,,,,,,SCH,P,T S Cooper Elementary,E,370LEA,Gates,237 NC 32 South,,Sunbury,NC,27979,252-465-4091,0K:05,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/188,Lovie Roscoe,Y,,,,
2025,370324,N,N,WH7,71.4,,,,,,,,,,,,,,71.4,Met,80.6,73,,B,,,,,,,,,,,,,,SCH,P,T S Cooper Elementary,E,370LEA,Gates,237 NC 32 South,,Sunbury,NC,27979,252-465-4091,0K:05,Regular School,Traditional,https://coserver.gates.k12.nc.us/Domain/188,Lovie Roscoe,Y,,,,
2025,380306,N,N,ALL,36.5,,,,,,,,,,60.7,,,,40.2,NotMet,66,45,,D,,37.3,,NotMet,59.2,42,D,35.7,,Met,73.7,43,D,SCH,P,Robbinsville Elementary,E,380LEA,Graham,54 Moose Branch Road,,Robbinsville,NC,28771,828-479-9850,PK:05,Regular School,Traditional,https://www.graham.k12.nc.us,Mr Brandy Carpenter,Y,,,,
2025,380306,N,N,AM7,35.9,,,,,,,,,,,,,,35.9,Met,70.6,43,,D,,,,,,,,,,,,,,SCH,P,Robbinsville Elementary,E,380LEA,Graham,54 Moose Branch Road,,Robbinsville,NC,28771,828-479-9850,PK:05,Regular School,Traditional,https://www.graham.k12.nc.us,Mr Brandy Carpenter,Y,,,,
2025,380306,N,N,EDS,35.1,,,,,,,,,,58.6,,,,38.9,NotMet,67.2,45,,D,,,,,,,,,,,,,,SCH,P,Robbinsville Elementary,E,380LEA,Graham,54 Moose Branch Road,,Robbinsville,NC,28771,828-479-9850,PK:05,Regular School,Traditional,https://www.graham.k12.nc.us,Mr Brandy Carpenter,Y,,,,
2025,380306,N,N,SWD,15.4,,,,,,,,,,,,,,15.4,NotMet,61.2,25,,F,,,,,,,,,,,,,,SCH,P,Robbinsville Elementary,E,380LEA,Graham,54 Moose Branch Road,,Robbinsville,NC,28771,828-479-9850,PK:05,Regular School,Traditional,https://www.graham.k12.nc.us,Mr Brandy Carpenter,Y,,,,
2025,380306,N,N,WH7,37.2,,,,,,,,,,61.4,,,,41,NotMet,69.5,47,,D,,,,,,,,,,,,,,SCH,P,Robbinsville Elementary,E,380LEA,Graham,54 Moose Branch Road,,Robbinsville,NC,28771,828-479-9850,PK:05,Regular School,Traditional,https://www.graham.k12.nc.us,Mr Brandy Carpenter,Y,,,,
2025,380308,N,N,ALL,50,,30.1,,88.5,,,,95,1,,,41,,60.4,Met,73.1,63,,C,,,,,,,,,,,,,,SCH,P,Robbinsville High,H,380LEA,Graham,301 Sweetwater Road,,Robbinsville,NC,28771,828-479-9830,09:12,Regular School,Traditional,https://www.graham.k12.nc.us,Mrs Erica Sawyer,,,,,
2025,380308,N,N,EDS,35.8,,29.3,,84.1,,,,95,1,,,26.8,,52.6,NotMet,66.5,55,,C,,,,,,,,,,,,,,SCH,P,Robbinsville High,H,380LEA,Graham,301 Sweetwater Road,,Robbinsville,NC,28771,828-479-9830,09:12,Regular School,Traditional,https://www.graham.k12.nc.us,Mrs Erica Sawyer,,,,,
2025,380308,N,N,WH7,49.6,,33.9,,86,,,,95,1,,,43.5,,59.8,NotMet,68.9,62,,C,,,,,,,,,,,,,,SCH,P,Robbinsville High,H,380LEA,Graham,301 Sweetwater Road,,Robbinsville,NC,28771,828-479-9830,09:12,Regular School,Traditional,https://www.graham.k12.nc.us,Mrs Erica Sawyer,,,,,
2025,380310,N,N,ALL,26,,,,,,,,,,64.6,,,,31.8,NotMet,67,39,,F,,19.7,,NotMet,56,27,F,32.3,,Met,78.5,42,D,SCH,P,Robbinsville Middle,M,380LEA,Graham,301B Sweetwater Road,,Robbinsville,NC,28771,828-479-9840,06:08,Regular School,Traditional,http://www.grahamcountyschools.org,Mr Stuart Nelms,,,,,
2025,380310,N,N,EDS,19.7,,,,,,,,,,60.4,,,,25.7,NotMet,66.9,34,,F,,,,,,,,,,,,,,SCH,P,Robbinsville Middle,M,380LEA,Graham,301B Sweetwater Road,,Robbinsville,NC,28771,828-479-9840,06:08,Regular School,Traditional,http://www.grahamcountyschools.org,Mr Stuart Nelms,,,,,
2025,380310,N,N,SWD,10,,,,,,,,,,,,,,10,Met,80.5,24,,F,,,,,,,,,,,,,,SCH,P,Robbinsville Middle,M,380LEA,Graham,301B Sweetwater Road,,Robbinsville,NC,28771,828-479-9840,06:08,Regular School,Traditional,http://www.grahamcountyschools.org,Mr Stuart Nelms,,,,,
2025,380310,N,N,WH7,26.6,,,,,,,,,,62.1,,,,31.7,NotMet,68.6,39,,F,,,,,,,,,,,,,,SCH,P,Robbinsville Middle,M,380LEA,Graham,301B Sweetwater Road,,Robbinsville,NC,28771,828-479-9840,06:08,Regular School,Traditional,http://www.grahamcountyschools.org,Mr Stuart Nelms,,,,,
2025,390309,N,N,ALL,43.7,,,,,,10.6,,,,54.1,,,,43.5,Exceeded,90.3,53,,D,,39.8,,Met,83.5,49,D,47.5,,Exceeded,88.7,56,C,SCH,P,Butner-Stem Middle,M,390LEA,Granville,501 East D St,,Butner,NC,27509,919-575-9429,06:08,Regular School,Traditional,http://bsms.gcs.k12.nc.us,,Y,,,,
2025,390309,N,N,BL7,42.9,,,,,,,,,,47.5,,,,43.8,Exceeded,88.2,53,,D,,,,,,,,,,,,,,SCH,P,Butner-Stem Middle,M,390LEA,Granville,501 East D St,,Butner,NC,27509,919-575-9429,06:08,Regular School,Traditional,http://bsms.gcs.k12.nc.us,,Y,,,,
2025,390309,N,N,EDS,38.9,,,,,,,,,,44.3,,,,39.7,Exceeded,85.2,49,,D,,,,,,,,,,,,,,SCH,P,Butner-Stem Middle,M,390LEA,Granville,501 East D St,,Butner,NC,27509,919-575-9429,06:08,Regular School,Traditional,http://bsms.gcs.k12.nc.us,,Y,,,,
2025,390309,N,N,ELS,31.3,,,,,,10.6,,,,33.3,,,,27.4,Met,84.3,39,,F,,,,,,,,,,,,,,SCH,P,Butner-Stem Middle,M,390LEA,Granville,501 East D St,,Butner,NC,27509,919-575-9429,06:08,Regular School,Traditional,http://bsms.gcs.k12.nc.us,,Y,,,,
2025,390309,N,N,HI7,38.1,,,,,,8.7,,,,47.4,,,,36.1,Exceeded,87.2,46,,D,,,,,,,,,,,,,,SCH,P,Butner-Stem Middle,M,390LEA,Granville,501 East D St,,Butner,NC,27509,919-575-9429,06:08,Regular School,Traditional,http://bsms.gcs.k12.nc.us,,Y,,,,
2025,390309,N,N,SWD,9.8,,,,,,,,,,,,,,9.8,Exceeded,86.4,25,,F,,,,,,,,,,,,,,SCH,P,Butner-Stem Middle,M,390LEA,Granville,501 East D St,,Butner,NC,27509,919-575-9429,06:08,Regular School,Traditional,http://bsms.gcs.k12.nc.us,,Y,,,,
2025,390309,N,N,WH7,50.9,,,,,,,,,,68.8,,,,53.3,Met,81.1,59,,C,,,,,,,,,,,,,,SCH,P,Butner-Stem Middle,M,390LEA,Granville,501 East D St,,Butner,NC,27509,919-575-9429,06:08,Regular School,Traditional,http://bsms.gcs.k12.nc.us,,Y,,,,
2025,390311,N,N,ALL,51.6,,,,,,59.3,,,,69,,,,54.5,Exceeded,92.4,62,,C,,55.6,,Exceeded,91.6,63,C,47.5,,Exceeded,88.5,56,C,SCH,P,Butner-Stem Elementary,E,390LEA,Granville,501 East D St,,Butner,NC,27509,919-575-6947,PK:05,Regular School,Traditional,http://bses.gcs.k12.nc.us,Mrs Charmain Day-Heggie,Y,,,,
2025,390311,N,N,BL7,54.2,,,,,,,,,,,,,,54.2,Met,83.8,60,,C,,,,,,,,,,,,,,SCH,P,Butner-Stem Elementary,E,390LEA,Granville,501 East D St,,Butner,NC,27509,919-575-6947,PK:05,Regular School,Traditional,http://bses.gcs.k12.nc.us,Mrs Charmain Day-Heggie,Y,,,,
2025,390311,N,N,EDS,54.4,,,,,,,,,,71.4,,,,56.8,Exceeded,89.2,63,,C,,,,,,,,,,,,,,SCH,P,Butner-Stem Elementary,E,390LEA,Granville,501 East D St,,Butner,NC,27509,919-575-6947,PK:05,Regular School,Traditional,http://bses.gcs.k12.nc.us,Mrs Charmain Day-Heggie,Y,,,,
2025,390311,N,N,ELS,41.9,,,,,,59.3,,,,,,,,47.5,Exceeded,89.9,56,,C,,,,,,,,,,,,,,SCH,P,Butner-Stem Elementary,E,390LEA,Granville,501 East D St,,Butner,NC,27509,919-575-6947,PK:05,Regular School,Traditional,http://bses.gcs.k12.nc.us,Mrs Charmain Day-Heggie,Y,,,,
2025,390311,N,N,HI7,48.3,,,,,,59.3,,,,68.3,,,,52.7,Exceeded,90.9,60,,C,,,,,,,,,,,,,,SCH,P,Butner-Stem Elementary,E,390LEA,Granville,501 East D St,,Butner,NC,27509,919-575-6947,PK:05,Regular School,Traditional,http://bses.gcs.k12.nc.us,Mrs Charmain Day-Heggie,Y,,,,
2025,390311,N,N,WH7,55.6,,,,,,,,,,,,,,55.6,Exceeded,87.4,62,,C,,,,,,,,,,,,,,SCH,P,Butner-Stem Elementary,E,390LEA,Granville,501 East D St,,Butner,NC,27509,919-575-6947,PK:05,Regular School,Traditional,http://bses.gcs.k12.nc.us,Mrs Charmain Day-Heggie,Y,,,,
2025,390312,N,N,ALL,39.6,,,,,,,,,,58.3,,,,42.3,Exceeded,90.9,52,,D,,54,,Exceeded,90.6,61,C,25.2,,Exceeded,85.5,37,F,SCH,P,C. G. Credle Elementary,E,390LEA,Granville,223 College St,,Oxford,NC,27565,919-693-9191,PK:05,Regular School,Traditional,http://cgce.gcs.k12.nc.us,Dr Brenda Williamson,Y,,,,
2025,390312,N,N,BL7,27.9,,,,,,,,,,,,,,27.9,Exceeded,85.9,40,,D,,,,,,,,,,,,,,SCH,P,C. G. Credle Elementary,E,390LEA,Granville,223 College St,,Oxford,NC,27565,919-693-9191,PK:05,Regular School,Traditional,http://cgce.gcs.k12.nc.us,Dr Brenda Williamson,Y,,,,
2025,390312,N,N,EDS,38.5,,,,,,,,,,54.8,,,,40.7,Exceeded,90.2,51,,D,,,,,,,,,,,,,,SCH,P,C. G. Credle Elementary,E,390LEA,Granville,223 College St,,Oxford,NC,27565,919-693-9191,PK:05,Regular School,Traditional,http://cgce.gcs.k12.nc.us,Dr Brenda Williamson,Y,,,,
2025,390312,N,N,WH7,56.5,,,,,,,,,,,,,,56.5,,,57,,C,,,,,,,,,,,,,,SCH,P,C. G. Credle Elementary,E,390LEA,Granville,223 College St,,Oxford,NC,27565,919-693-9191,PK:05,Regular School,Traditional,http://cgce.gcs.k12.nc.us,Dr Brenda Williamson,Y,,,,
2025,390314,Y,N,ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Phoenix Academy,A,390LEA,Granville,204 Taylor St,,Oxford,NC,27565,919-690-2300,0K:12,Alternative Educat,Traditional,http://cil.gcs.k12.nc.us,Mr Anthony Dickens,,,,,
2025,390314,Y,N,AM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Phoenix Academy,A,390LEA,Granville,204 Taylor St,,Oxford,NC,27565,919-690-2300,0K:12,Alternative Educat,Traditional,http://cil.gcs.k12.nc.us,Mr Anthony Dickens,,,,,
2025,390314,Y,N,AS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Phoenix Academy,A,390LEA,Granville,204 Taylor St,,Oxford,NC,27565,919-690-2300,0K:12,Alternative Educat,Traditional,http://cil.gcs.k12.nc.us,Mr Anthony Dickens,,,,,
2025,390314,Y,N,BL7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Phoenix Academy,A,390LEA,Granville,204 Taylor St,,Oxford,NC,27565,919-690-2300,0K:12,Alternative Educat,Traditional,http://cil.gcs.k12.nc.us,Mr Anthony Dickens,,,,,
2025,390314,Y,N,EDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Phoenix Academy,A,390LEA,Granville,204 Taylor St,,Oxford,NC,27565,919-690-2300,0K:12,Alternative Educat,Traditional,http://cil.gcs.k12.nc.us,Mr Anthony Dickens,,,,,
2025,390314,Y,N,ELS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Phoenix Academy,A,390LEA,Granville,204 Taylor St,,Oxford,NC,27565,919-690-2300,0K:12,Alternative Educat,Traditional,http://cil.gcs.k12.nc.us,Mr Anthony Dickens,,,,,
2025,390314,Y,N,HI7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Phoenix Academy,A,390LEA,Granville,204 Taylor St,,Oxford,NC,27565,919-690-2300,0K:12,Alternative Educat,Traditional,http://cil.gcs.k12.nc.us,Mr Anthony Dickens,,,,,
2025,390314,Y,N,MU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Phoenix Academy,A,390LEA,Granville,204 Taylor St,,Oxford,NC,27565,919-690-2300,0K:12,Alternative Educat,Traditional,http://cil.gcs.k12.nc.us,Mr Anthony Dickens,,,,,
2025,390314,Y,N,SWD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCH,P,Phoenix Academy,A,390LEA,Granville,204 Taylor St,,Oxford,NC,27565,919-690-2300,0K:12,Alternative Educat,Traditional,http://cil.gcs.k12.nc.us,Mr Anthony Dickens,,,,,
